,Municipio,Agropecuária,Indústria,Administração pública,Serviços (exceto administração pública),Valor adicionado,Impostos líquido de subsídios,PIB,PIB per capita,Ano
3626,Paraguaçu Paulista,113303.061,330917.127,183277.655,758772.218,1386270.062,165758.143,1552028.205,35276.575256841534,2019
3627,Paraibuna,10018.34,59715.568,80858.439,126480.213,277072.56,21343.994,298416.554,16446.214053458254,2019
3628,Paraíso,27561.52,53481.834,32460.389,72647.087,186150.83,42307.829,228458.659,36641.324619085804,2019
3629,Paranapanema,209742.98,31654.683,99800.068,355203.937,696401.668,65801.96,762203.628,38614.09534424236,2019
3630,Paranapuã,45040.931,6091.152,19557.284,52644.156,123333.523,6709.9,130043.423,33464.59675759135,2019
3631,Parapuã,96880.617,133700.048,44465.597,201852.283,476898.544,51174.718,528073.262,50111.336306699566,2019
3632,Pardinho,23155.894,54577.526,33552.825,164729.247,276015.491,26875.109,302890.6,48009.288318275474,2019
3633,Pariquera-Açu,70678.78,29584.084,73820.917,318807.499,492891.28,39850.993,532742.273,27787.516847485917,2019
3634,Parisi,56434.499,4221.5,14343.448,22760.73,97760.177,2337.321,100097.498,48756.69654164638,2019
3635,Patrocínio Paulista,200410.333,278290.262,62866.098,339343.285,880909.978,111043.154,991953.132,69280.14610979187,2019
3636,Paulicéia,25507.858,17389.652,37022.446,73010.646,152930.602,7871.567,160802.169,22753.950615537,2019
3637,Paulínia,23464.796,17339995.043,1107412.777,12848727.828,31319600.444,6046500.546,37366100.99,362932.7187342166,2019
3638,Paulistânia,6550.51,1622.75,14913.746,10549.447,33636.453,2439.66,36076.113,20370.47600225861,2019
3639,Paulo de Faria,93053.666,10742.364,42161.845,66432.583,212390.458,7424.909,219815.368,25784.79390029325,2019
3640,Pederneiras,105735.831,609652.079,181301.461,865833.895,1762523.266,372076.896,2134600.162,47255.98640720816,2019
3641,Pedra Bela,15999.748,5384.086,26503.59,40100.335,87987.758,4701.348,92689.106,15585.859424920129,2019
3642,Pedranópolis,25071.125,3581.783,16574.209,15685.846,60912.963,1912.319,62825.282,25822.146321413893,2019
3643,Pedregulho,152886.801,578816.155,68165.689,240292.893,1040161.538,36231.709,1076393.247,66349.82722061271,2019
3644,Pedreira,8080.149,325077.715,192271.168,619871.098,1145300.13,172233.35,1317533.48,28591.685944315443,2019
3645,Pedrinhas Paulista,16851.225,9891,19465.108,75814.258,122021.589,12290.709,134312.298,44711.15113182424,2019
3646,Pedro de Toledo,28831.633,8178.979,46284.16,62360.607,145655.378,7628.387,153283.766,14069.184580082607,2019
3647,Penápolis,81073.69,240236.827,263279.121,901973.245,1486562.883,126880.648,1613443.531,26638.54726918505,2019
3648,Pereira Barreto,100998.476,21005.236,113831.83,466598.5,702434.043,70193.002,772627.045,30475.980001577784,2019
3649,Pereiras,31418.917,72380.895,35442.003,80020.699,219262.513,22508.704,241771.217,29013.706588263532,2019
3650,Peruíbe,24611.508,340577.822,304431.218,919987.674,1589608.223,72840.58,1662448.802,25364.246403124664,2019
3651,Piacatu,18957.964,6512.845,26624.652,40538.375,92633.835,3489.757,96123.592,16482.097393689986,2019
3652,Piedade,334217.302,127774.221,186005.338,562181.266,1210178.127,86687.073,1296865.2,24293.599085851303,2019
3653,Pilar do Sul,100673.564,41418.025,109523.139,424444.824,676059.553,71301.724,747361.277,26650.546553507113,2019
3654,Pindamonhangaba,25799.711,2929543.084,649713.095,3334091.437,6939147.326,1534659.587,8473806.913,52290.98810251094,2019
3655,Pindorama,31792.95,80761.771,66755.193,163262.69,342572.604,31344.36,373916.964,23149.88632986627,2019
3656,Pinhalzinho,39025.054,27247.713,57998.075,134295.009,258565.851,18492.752,277058.603,18985.719386006993,2019
3657,Piquerobi,9025.773,4676.945,19985.484,20800.775,54488.977,3031.236,57520.213,16276.234578381438,2019
3658,Piquete,2843.297,19828.207,48215.983,84812.273,155699.76,9785.445,165485.205,12094.2194694146,2019
3659,Piracaia,23224.221,96810.467,114115.067,265915.283,500065.038,43619.584,543684.622,20777.491573355754,2019
3660,Piracicaba,142921.343,7545570.623,1744187.218,12124840.459,21557519.643,6318162.1,27875681.742,71935.94371714575,2019
3661,Piraju,55575.137,97164.342,120286.371,454286.555,727312.406,52597.326,779909.732,27296.294694106116,2019
3662,Pirajuí,85018.329,29800.266,93950.098,245249.971,454018.663,26189.733,480208.396,20673.686757361804,2019
3663,Pirangi,38151.706,50141.052,45254.728,146591.197,280138.684,25910.395,306049.079,28319.522439159806,2019
3664,Pirapora do Bom Jesus,163.86,157961.186,85356.38,227908.636,471390.062,54435.73,525825.792,28398.45495787427,2019
3665,Pirapozinho,25299.133,260249.032,108311.924,376348.43,770208.519,114189.947,884398.466,32804.09740356083,2019
3666,Pirassununga,89025.425,525963.763,335499.815,1521483.153,2471972.156,398677.568,2870649.724,39127.793855464384,2019
3667,Piratininga,23469.806,19899.908,55166.705,128530.746,227067.164,14459.659,241526.823,18437.162061068702,2019
3668,Pitangueiras,72665.561,160597.853,159071.04,605615.46,997949.914,124104.444,1122054.359,29328.620393120393,2019
3669,Planalto,32550.997,30498.333,29696.877,47343.384,140089.592,15558.839,155648.431,30531.273244409575,2019
3670,Platina,32399.364,11479.589,21697.214,22376.836,87953.003,7900.87,95853.873,27623.59452449568,2019
3671,Poá,2367.297,732485.064,533523.285,1508081.199,2776456.845,1706053.46,4482510.304,39105.869609596506,2019
3672,Poloni,24654.44,23041.784,25665.139,44054.976,117416.338,10737.839,128154.177,22718.343733380607,2019
3673,Pompéia,40033.074,491499.578,98459.528,490524.805,1120516.985,187954.323,1308471.308,61854.55743594592,2019
3674,Pongaí,14172.569,3984.2,18306.029,33764.877,70227.675,3305.068,73532.743,21891.26019648705,2019
3675,Pontal,59815.993,266837.176,191620.384,463162.805,981436.358,130557.148,1111993.505,22944.25884659032,2019
3676,Pontalinda,25813.423,3627.126,21974.144,23288.876,74703.569,2823.757,77527.326,17429.704586330936,2019
3677,Pontes Gestal,19709.819,11736.888,20237.474,28533.967,80218.148,6017.792,86235.941,34139.32739509106,2019
3678,Populina,32650.404,4841.528,24735.33,32234.365,94461.627,3087.01,97548.637,24296.04906600249,2019
3679,Porangaba,60448.075,13925.426,38909.248,65528.643,178811.392,10142.584,188953.976,20505.04351600651,2019
3680,Porto Feliz,179913.699,673752.487,250100.321,1274759.681,2378526.187,618956.14,2997482.327,58291.82698066976,2019
3681,Porto Ferreira,31324.364,699853.299,250384.944,858503.71,1840066.318,361872.414,2201938.732,40887.190032309576,2019
3682,Potim,1422.509,36311.779,85100.178,96661.223,219495.689,16989.798,236485.487,11497.738574484636,2019
3683,Potirendaba,41952.836,133779.65,74161.051,208519.148,458412.686,46379.503,504792.189,30591.611962911342,2019
3684,Pracinha,4296.662,2019.791,16893.822,8805.822,32016.096,808.061,32824.157,11291.419676642587,2019
3685,Pradópolis,26161.64,279341.766,102134.352,294542.328,702180.086,102290.575,804470.661,39099.42459295261,2019
3686,Praia Grande,3792.193,751423.767,1599786.689,4744275.01,7099277.66,520575.171,7619852.832,24463.377526646975,2019
3687,Pratânia,39888.34,9820.128,24572.535,35702.741,109983.744,7057.632,117041.375,22958.292467634365,2019
3688,Presidente Alves,22833.306,3495.492,18977.256,26193.458,71499.511,3056.118,74555.629,18509.341857000993,2019
3689,Presidente Bernardes,29987.893,15964.795,59073.301,191198.715,296224.704,20977.539,317202.243,23136.560393873086,2019
3690,Presidente Epitácio,62899.029,109913.107,163102.299,497283.565,833198,59202.453,892400.453,21103.922172823157,2019
3691,Presidente Prudente,27457.954,933237.97,864879.08,5690013.266,7515588.27,879738.722,8395326.992,38194.43139146062,2019
3692,Presidente Venceslau,22806.35,29475.952,140549.171,527397.046,720228.519,47376.998,767605.517,20199.08207462765,2019
3693,Promissão,71708.428,501694.202,170081.237,563717.302,1307201.169,143799.758,1451000.927,36951.230696750536,2019
3694,Quadra,46422.166,4930.583,22546.362,33874.464,107773.575,5499.139,113272.714,30931.92626979793,2019
3695,Quatá,50200.481,212024.711,59480.07,257281.976,578987.238,78305.591,657292.828,47554.104181739254,2019
3696,Queiroz,114132.063,305214.495,23462.001,189033.908,631842.467,86458.567,718301.034,222384.22105263156,2019
3697,Queluz,2690.47,31616.225,56558.342,222152.186,313017.224,39933.278,352950.501,28184.181186616624,2019
3698,Quintana,30423.177,43647.604,27608.927,68537.03,170216.737,15838.27,186055.007,28841.266005270503,2019
3699,Rafard,20588.763,110896.671,38949.831,113149.233,283584.498,43102.973,326687.471,36566.76415939109,2019
3700,Rancharia,204221.783,192799.614,127405.684,463219.262,987646.344,90132.316,1077778.66,37374.85383361654,2019
3701,Redenção da Serra,8771.282,2801.893,19481.464,22151.318,53205.957,1797.655,55003.611,14327.588174003646,2019
3702,Regente Feijó,63243.78,91729.371,88194.976,433364.183,676532.31,102305.673,778837.983,40156.637432327916,2019
3703,Reginópolis,47174.717,5888.745,38291.913,49675.602,141030.976,5562.249,146593.225,20292.528377630122,2019
3704,Registro,101654.364,139182.134,227459.612,1408214.765,1876510.875,219808.539,2096319.414,38696.042640381,2019
3705,Restinga,47674.559,33165.855,34920.552,50240.347,166001.313,11298.713,177300.026,23956.225645183087,2019
3706,Ribeira,11448.686,2391.503,17006.112,16428.95,47275.251,2419.589,49694.841,15295.426592797783,2019
3707,Ribeirão Bonito,48793.15,24377.343,52590.44,163188.417,288949.35,15664.088,304613.437,23661.133835637716,2019
3708,Ribeirão Branco,133681.803,15000.105,65739.824,83363.296,297785.028,8273.054,306058.082,17294.348307622764,2019
3709,Ribeirão Corrente,68256.825,8101.174,25728.193,40911.617,142997.809,3693.307,146691.115,31716.997837837836,2019
3710,Ribeirão do Sul,36147.672,9602.903,22268.273,78016.884,146035.733,14096.305,160132.038,36677.05863490609,2019
3711,Ribeirão dos Índios,9893.934,2140.26,14032.976,11596.318,37663.488,1233.005,38896.493,18133.563170163172,2019
3712,Ribeirão Grande,19811.103,85519.547,32317.667,46128.303,183776.62,11910.673,195687.293,26088.1606452473,2019
3713,Ribeirão Pires,1229.79,621176.916,461961.001,1686414.952,2770782.659,380181.543,3150964.203,26603.660919782847,2019
3714,Ribeirão Preto,89738.201,3717825.407,2961081.344,24928169.489,31696814.441,3747721.066,35444535.507,52398.639209686,2019
3715,Rifaina,22110.504,20682.724,24226.967,54726.691,121746.887,9599.524,131346.41,37917.554849884524,2019
3716,Rincão,35260.325,17440.957,45070.779,84573.738,182345.8,10257.237,192603.037,18367.63656303643,2019
3717,Rinópolis,110063.637,32840.651,39487.726,105755.42,288147.434,16658.652,304806.085,31300.686485931405,2019
3718,Rio Claro,75165.175,3483300.904,931954.001,4547366.556,9037786.636,1481936.573,10519723.209,52660.49212324482,2019
3719,Rio das Pedras,26196.317,253787.211,153997.805,663465.298,1097446.63,279917.762,1377364.393,40569.184795735026,2019
3720,Rio Grande da Serra,594.725,116797.623,168349.875,406439.701,692181.923,83893.539,776075.463,15764.599382477809,2019
3721,Riolândia,71873.168,13511.604,58033.316,69309.804,212727.892,7658.888,220386.78,19431.033327455472,2019
3722,Riversul,13092.506,4261.949,24340.476,23535.299,65230.231,3027.382,68257.613,11887.428247997213,2019
3723,Rosana,44386.747,1130343.299,105651.505,207938.854,1488320.405,19796.28,1508116.685,81577.14529128578,2019
3724,Roseira,3716.815,66158.512,47225.369,160304.048,277404.742,33577.115,310981.857,29504.920018975332,2019
3725,Rubiácea,26785.836,3297.448,17232.256,16334.347,63649.887,2208.363,65858.25,21452.198697068405,2019
3726,Rubinéia,22156.309,4348.552,22647.834,32014.271,81166.967,3108.765,84275.732,28299.43989254533,2019
3727,Sabino,35149.345,4114.4,20987.667,49101.549,109352.96,6470.387,115823.347,21271.505417814507,2019
3728,Sagres,10484.158,1969.806,14127.586,11293.849,37875.399,970.189,38845.588,16439.097757088446,2019
3729,Sales,30376.044,6341.936,30708.062,69582.878,137008.92,5681.521,142690.441,23801.574812343617,2019
3730,Sales Oliveira,73892.186,55236.942,50130.123,158413.464,337672.715,26620.778,364293.493,31871.696675415573,2019
3731,Salesópolis,18711.565,9938.106,63971.521,108085.966,200707.159,10809.371,211516.53,12655.808651947586,2019
3732,Salmourão,21689.439,5157.95,22576.352,28348.31,77772.051,2452.96,80225.011,15776.796656833823,2019
3733,Saltinho,15235.349,47118.169,38219.23,111166.018,211738.767,32253.584,243992.35,31321.22593068036,2019
3734,Salto,10378.819,1816254.817,479928.458,4123053.874,6429615.968,1366391.64,7796007.608,68153.47286889474,2019
3735,Salto de Pirapora,18397.603,896332.708,181683.196,579186.673,1675600.179,263588.04,1939188.219,44247.43802765482,2019
3736,Salto Grande,21311.767,63773.834,40679.276,83705.392,209470.269,15170.86,224641.129,24789.35433679099,2019
3737,Sandovalina,63928.362,227475.897,33151.085,44321.889,368877.233,9770.32,378647.553,91021.04639423078,2019
3738,Santa Adélia,62397.269,9683.99,61232.777,175958.742,309272.777,19024.672,328297.449,22122.469609164422,2019
3739,Santa Albertina,24392.3,38929.378,31014.014,68630.321,162966.014,13431.854,176397.868,31066.90172595984,2019
3740,Santa Bárbara d'Oeste,28393.834,1673961.583,789836.588,2930332.398,5422524.404,801256.428,6223780.832,33118.25309962433,2019
3741,Santa Branca,5304.718,69876.002,64999.387,106982.903,247163.01,17104.986,264267.996,18692.035365681142,2019
3742,Santa Clara d'Oeste,17085.095,9574.541,16902.381,32199.945,75761.962,5565.474,81327.435,40361.00992555831,2019
3743,Santa Cruz da Conceição,18103.945,14233.763,26176.401,60134.916,118649.024,13134.973,131783.997,30540.90312862109,2019
3744,Santa Cruz da Esperança,17780.141,3848.732,15710.45,14955.85,52295.172,1392.636,53687.808,25998.938498789346,2019
3745,Santa Cruz das Palmeiras,39248.261,19461.633,121214.353,321529.649,501453.895,38677.171,540131.066,16192.920793860176,2019
3746,Santa Cruz do Rio Pardo,119235.88,411334.184,209275.657,1028529.782,1768375.503,234881.45,2003256.953,43653.45288733929,2019
3747,Santa Ernestina,16123.021,5996.325,24995.059,50090.262,97204.667,5026.399,102231.066,18493.31874095514,2019
3748,Santa Fé do Sul,35131.384,164903.453,170088.462,718727.775,1088851.074,112212.063,1201063.137,39182.56408834372,2019
3749,Santa Gertrudes,8396.337,1177304.775,139492.568,429952.579,1755146.259,268617.914,2023764.173,78675.27788360612,2019
3750,Santa Isabel,52627.682,284879.58,216267.618,746773.342,1300548.222,202127.09,1502675.312,27502.888372348407,2019
3751,Santa Lúcia,27039.67,8538.61,34295.399,42623.977,112497.657,4136.154,116633.811,13670.160689170183,2019
3752,Santa Maria da Serra,21941.172,27067.618,25209.724,48100.517,122319.031,7561.451,129880.482,21411.223541048468,2019
3753,Santa Mercedes,14892.192,3009.824,17291.498,18409.533,53603.047,1909.591,55512.638,19727.305614783225,2019
3754,Santa Rita do Passa Quatro,56974.959,89061.499,109902.329,364690.384,620629.172,69895.583,690524.755,26159.213357578512,2019
3755,Santa Rita d'Oeste,16898.777,2006.205,16075.305,24920.482,59900.769,2422.089,62322.858,25774.548387096776,2019
3756,Santa Rosa de Viterbo,33905.296,179399.413,105068.272,278674.854,597047.835,92950.089,689997.924,27128.95824486907,2019
3757,Santa Salete,8788.313,1803.12,11713.28,10345.712,32650.424,1344.342,33994.766,23591.093684941014,2019
3758,Santana da Ponte Pensa,9608.835,1923.195,12032.244,10043.347,33607.622,1003.279,34610.901,22770.329605263156,2019
3759,Santana de Parnaíba,86302.891,1746595.531,846506.55,5095474.881,7774879.853,1700499.831,9475379.684,70087.27964258769,2019
3760,Santo Anastácio,29862.609,49019.774,80722.262,243351.174,402955.819,29875.228,432831.047,21477.251376966207,2019
3761,Santo André,945.006,6448152.331,2649836.505,17182420.858,26281354.7,4035277.447,30316632.147,43797.06091819354,2019
3762,Santo Antônio da Alegria,45239.943,14463.671,34209.889,52429.419,146342.923,7813.223,154156.145,23339.310370931114,2019
3763,Santo Antônio de Posse,141809.223,232550.279,108204.714,580440.175,1063004.391,168764.288,1231768.679,54418.76204992268,2019
3764,Santo Antônio do Aracanguá,66395.4,17425.888,53153.052,68388.22,205362.56,9002.614,214365.174,26164.42987916514,2019
3765,Santo Antônio do Jardim,46439.092,11153.01,25911.424,76089.641,159593.168,13387.878,172981.047,29650.505142269452,2019
3766,Santo Antônio do Pinhal,8176.161,6668.06,33249.469,66411.602,114505.292,5193.032,119698.324,18103.194797338172,2019
3767,Santo Expedito,4000.799,2954.457,15734.614,15272.958,37962.827,1064.767,39027.594,13202.839648173207,2019
3768,Santópolis do Aguapeí,7870.673,3969.347,21008.638,31897.343,64746.001,3037.959,67783.959,14640.16393088553,2019
3769,Santos,3644.551,1716961.655,2438230.143,15675698.975,19834535.324,2916035.668,22750570.991,53196.18257640768,2019
3770,São Bento do Sapucaí,25198.998,10155.017,44026.573,123349.356,202729.944,10899.055,213629,20306.9391634981,2019
3771,São Bernardo do Campo,7638.917,10886711.719,3236700.691,27396695.518,41527746.845,9483747.701,51011494.546,63139.52367136723,2019
3772,São Caetano do Sul,20.54,2729793.033,1266342.841,7501894.223,11498050.637,2158256.305,13656306.942,90369.69574366711,2019
3773,São Carlos,125447.926,3184996.667,1086293.122,5918227.281,10314964.996,1496297.598,11811262.594,49065.17199637763,2019
3774,São Francisco,14358.246,2515.921,14912.131,12856.945,44643.242,995.935,45639.177,16972.54629973968,2019
3775,São João da Boa Vista,77871.982,657177.148,374847.187,1825082.423,2934978.739,320333.195,3255311.935,37413.93820108496,2019
3776,São João das Duas Pontes,12589.529,2904.311,15911.966,12997.185,44402.991,1045.259,45448.25,18289.03420523139,2019
3777,São João de Iracema,9465.594,1201.807,14622.229,11515.103,36804.733,1106.753,37911.485,20559.373644251627,2019
3778,São João do Pau d'Alho,14747.675,2056.959,13181.127,15178.613,45164.373,1546.962,46711.335,23414.203007518798,2019
